link,title,category,latitude,longitude,address
https://www.google.com/maps/place/Vietinbank+-+Atm/data=!4m7!3m6!1s0x3135abbfa7e81747:0x9f2f83693f4e5bb6!8m2!3d21.024364!4d105.8567067!16s%2Fg%2F1tdxmxrk!19sChIJRxfop7-rNTERtltOP2mDL58?authuser=0&hl=en&rclk=1,Vietinbank - Atm,ATM,21.024364,105.856707,"63 P. Lý Thái Tổ, Tràng Tiền, Hoàn Kiếm, Hà Nội"
https://www.google.com/maps/place/ATM+Ng%C3%A2n+H%C3%A0ng+Ph%C6%B0%C6%A1ng+Nam+-+VCB+PGD+52+H%C3%A0ng+B%C3%A0i/data=!4m7!3m6!1s0x3135ab92b9c51f39:0x7432c07c73f90eba!8m2!3d21.0199373!4d105.8518617!16s%2Fg%2F11b6dpqzwc!19sChIJOR_FuZKrNTERug75c3zAMnQ?authuser=0&hl=en&rclk=1,ATM Ngân Hàng Phương Nam - VCB PGD 52 Hàng Bài,ATM,21.019937,105.851862,"52 P. Hàng Bài, Hàng Bài, Hoàn Kiếm, Hà Nội"
https://www.google.com/maps/place/ATM+Vietcombank/data=!4m7!3m6!1s0x3135ab97cef12e79:0xdbfeb0eac5895f4d!8m2!3d21.0304369!4d105.8433051!16s%2Fg%2F11hd774lfw!19sChIJeS7xzperNTERTV-Jxeqw_ts?authuser=0&hl=en&rclk=1,ATM Vietcombank,ATM,21.030437,105.843305,"32 P. Trần Phú, Điện Biên, Ba Đình, Hà Nội"
https://www.google.com/maps/place/ATM+Southernbank+-+VCB+Headquarters/data=!4m7!3m6!1s0x3135abea1dce6337:0xc55437c7f5fb0f8!8m2!3d21.0289076!4d105.8583111!16s%2Fg%2F11b6dfkd51!19sChIJN2POHeqrNTER-LBff3xDVQw?authuser=0&hl=en&rclk=1,ATM Southernbank - VCB Headquarters,ATM,21.028908,105.858311,"Số 198, Đường Trần Quang Khải, Phường Lý Thái Tổ, Quận Hoàn Kiếm, Chương Dương Độ, Hoàn Kiếm, Hà Nội"
https://www.google.com/maps/place/VCB+ATM/data=!4m7!3m6!1s0x3135ab85778bcecd:0x921781abd73a12d4!8m2!3d21.0304733!4d105.8431508!16s%2Fg%2F11h2gp2v25!19sChIJzc6Ld4WrNTER1BI616uBF5I?authuser=0&hl=en&rclk=1,VCB ATM,ATM,21.030473,105.843151,"34B P. Trần Phú, Điện Biên, Ba Đình, Hà Nội"
https://www.google.com/maps/place/ATM+Vietcombank/data=!4m7!3m6!1s0x3135ab6484e9fe33:0xcf025e0ea0be46a7!8m2!3d21.0210926!4d105.8179552!16s%2Fg%2F12mj_lfd5!19sChIJM_7phGSrNTERp0a-oA5eAs8?authuser=0&hl=en&rclk=1,ATM Vietcombank,ATM,21.021093,105.817955,"6B P. Láng Hạ, Thành Công, Ba Đình, Hà Nội"
https://www.google.com/maps/place/Vietcombank/data=!4m7!3m6!1s0x3135ab92e95cf301:0x9ec7e6db89f407c5!8m2!3d21.0104451!4d105.8602948!16s%2Fg%2F11mtjkyf8r!19sChIJAfNc6ZKrNTERxQf0idvmx54?authuser=0&hl=en&rclk=1,Vietcombank,Bank,21.010445,105.860295,"222 P. Lò Đúc, Đống Mác, Hai Bà Trưng, Hà Nội"
https://www.google.com/maps/place/ATM+Vietcombank/data=!4m7!3m6!1s0x3135ab8851a9d5d5:0xa0c6178a5f218aa4!8m2!3d21.043668!4d105.8447588!16s%2Fg%2F11jt3j7j1l!19sChIJ1dWpUYirNTERpIohX4oXxqA?authuser=0&hl=en&rclk=1,ATM Vietcombank,ATM,21.043668,105.844759,"33 P. Phạm Hồng Thái, Trúc Bạch, Ba Đình, Hà Nội"
https://www.google.com/maps/place/Vietcombank/data=!4m7!3m6!1s0x3135aba097338bd7:0xd963a01eb34310ae!8m2!3d21.0250305!4d105.8494868!16s%2Fg%2F11kpdfy22d!19sChIJ14szl6CrNTERrhBDsx6gY9k?authuser=0&hl=en&rclk=1,Vietcombank,Bank,21.02503,105.849487,"39 P. Hai Bà Trưng, Trần Hưng Đạo, Hoàn Kiếm, Hà Nội"
https://www.google.com/maps/place/Ng%C3%A2n+H%C3%A0ng+Vietcombank+402/data=!4m7!3m6!1s0x3135abf5b6b9fb37:0x721736a2111dcef0!8m2!3d21.0094697!4d105.8565605!16s%2Fg%2F11j34vhxr9!19sChIJN_u5tvWrNTER8M4dEaI2F3I?authuser=0&hl=en&rclk=1,Ngân Hàng Vietcombank 402,Bank,21.00947,105.856561,"402 Đ. Trần Khát Chân, Thanh Nhàn, Hai Bà Trưng, Hà Nội"
https://www.google.com/maps/place/ATM+Ng%C3%A2n+H%C3%A0ng+Ph%C6%B0%C6%A1ng+Nam+-+H%C3%A0ng+B%C3%B4ng/data=!4m7!3m6!1s0x3135ab96132ae9b3:0x957183f212e2e90a!8m2!3d21.0296466!4d105.8457185!16s%2Fg%2F1pzsd9tc0!19sChIJs-kqE5arNTERCuniEvKDcZU?authuser=0&hl=en&rclk=1,ATM Ngân Hàng Phương Nam - Hàng Bông,ATM,21.029647,105.845718,"Số 133 P. Hàng Bông, Hàng Bông, Hoàn Kiếm, Hà Nội"
https://www.google.com/maps/place/ATM+Vietcombank+-+Ph%C3%B2ng+Giao+D%E1%BB%8Bch+S%E1%BB%91+4/data=!4m7!3m6!1s0x3135ab799e61161d:0x403529872b22c66c!8m2!3d21.0187964!4d105.8243358!16s%2Fg%2F11qxy8v4yz!19sChIJHRZhnnmrNTERbMYiK4cpNUA?authuser=0&hl=en&rclk=1,ATM Vietcombank - Phòng Giao Dịch Số 4,ATM,21.018796,105.824336,"Đường P. Hoàng Cầu, Chợ Dừa, Đống Đa, Hà Nội"
https://www.google.com/maps/place/Vietcombank+-+Atm/data=!4m7!3m6!1s0x3135ac79c267725d:0xff037829ff21b4c0!8m2!3d21.0033576!4d105.8364135!16s%2Fg%2F11bccmdmb4!19sChIJXXJnwnmsNTERwLQh_yl4A_8?authuser=0&hl=en&rclk=1,Vietcombank - Atm,ATM,21.003358,105.836413,"1 Phương Mai, Phương Đình, Đống Đa, Hà Nội"
https://www.google.com/maps/place/ATM+Southernbank+-+Tran+Nhat+Duat/data=!4m7!3m6!1s0x3135abb87d897dcd:0x38a85476418dcf76!8m2!3d21.0387834!4d105.8515074!16s%2Fg%2F11b6dfy9qj!19sChIJzX2JfbirNTERds-NQXZUqDg?authuser=0&hl=en&rclk=1,ATM Southernbank - Tran Nhat Duat,ATM,21.038783,105.851507,"Số 28, Đường Trần Nhật Duật, Phường Đồng Xuân, Quận Hoàn Kiếm, Đồng Xuân, Hoàn Kiếm, Hà Nội"
https://www.google.com/maps/place/Atm+Vietcombank+Tr%E1%BA%A7n+Kh%C3%A1nh+D%C6%B0/data=!4m7!3m6!1s0x3135abf0952302dd:0x942fc3e496eec013!8m2!3d21.0136565!4d105.8628102!16s%2Fg%2F11j00shc9w!19sChIJ3QIjlfCrNTERE8DuluTDL5Q?authuser=0&hl=en&rclk=1,Atm Vietcombank Trần Khánh Dư,ATM,21.013656,105.86281,"15A Đ. Trần Khánh Dư, Bạch Đằng, Hoàn Kiếm, Hà Nội"
https://www.google.com/maps/place/Ng%C3%A2n+H%C3%A0ng+S%C3%A0i+G%C3%B2n+C%C3%B4ng+Th%C6%B0%C6%A1ng+.../data=!4m7!3m6!1s0x3135abf261c3ed9f:0x777f1464112937fe!8m2!3d21.016988!4d105.8551579!16s%2Fg%2F11j4sw7jxf!19sChIJn-3DYfKrNTER_jcpEWQUf3c?authuser=0&hl=en&rclk=1,Ngân Hàng Sài Gòn Công Thương ...,Bank,21.016988,105.855158,"24B P. Lò Đúc, Ngô Thì Nhậm, Hoàn Kiếm, Hà Nội"
"https://www.google.com/maps/place/ATM+Vietinbank+-+Ng%C3%A2n+H%C3%A0ng+Nh%C3%A0+N%C6%B0%E1%BB%9Bc+Vi%E1%BB%87t+Nam,+T%C3%B4ng+%C4%90%E1%BA%A3n,+Hanoi,+Vietnam/data=!4m7!3m6!1s0x3135abebcd121d15:0x144329236b0b421b!8m2!3d21.026823!4d105.8575559!16s%2Fg%2F11bxg0gh6d!19sChIJFR0SzeurNTERG0ILayMpQxQ?authuser=0&hl=en&rclk=1","ATM Vietinbank - Ngân Hàng Nhà Nước Việt Nam, Tông Đản, Hanoi, Vietnam",ATM,21.026823,105.857556,"16 P. Tông Đản, Tràng Tiền, Hoàn Kiếm, Hà Nội"
https://www.google.com/maps/place/ATM+Vietcombank/data=!4m7!3m6!1s0x3135af1e37373ad3:0x391ba32fb0d717a0!8m2!3d20.9736983!4d105.9240724!16s%2Fg%2F11g6mv6c_m!19sChIJ0zo3Nx6vNTERoBfXsC-jGzk?authuser=0&hl=en&rclk=1,ATM Vietcombank,ATM,20.973698,105.924072,"XWFF+FJG ATM Vietcombank, Rừng Cọ, Văn Giang, Hà Nội"
https://www.google.com/maps/place/ATM+R%C3%BAt+Ti%E1%BB%81n/data=!4m7!3m6!1s0x3135ab93c6dbda6b:0x9f3cf8c651ea9e16!8m2!3d21.0212067!4d105.8438918!16s%2Fg%2F11ghlt0n97!19sChIJa9rbxpOrNTERFp7qUcb4PJ8?authuser=0&hl=en&rclk=1,ATM Rút Tiền,ATM,21.021207,105.843892,"97 P. Trần Quốc Toản, Trần Hưng Đạo, Hoàn Kiếm, Hà Nội 10000"
https://www.google.com/maps/place/Atm+Vietcombank/data=!4m7!3m6!1s0x3135aca6e4311c9d:0xb0c5bbef7a381c3c!8m2!3d21.0069259!4d105.7933576!16s%2Fg%2F11h7s4vwty!19sChIJnRwx5KasNTERPBw4eu-7xbA?authuser=0&hl=en&rclk=1,Atm Vietcombank,ATM,21.006926,105.793358,"222 Đ. Trần Duy Hưng, Trung Hoà, Cầu Giấy, Hà Nội"
https://www.google.com/maps/place/Vietcombank+-+Atm/data=!4m7!3m6!1s0x3135ab0ed0c76187:0x2e4c074142682304!8m2!3d21.0414577!4d105.8224831!16s%2Fg%2F1jkvs986q!19sChIJh2HH0A6rNTERBCNoQkEHTC4?authuser=0&hl=en&rclk=1,Vietcombank - Atm,ATM,21.041458,105.822483,"183 Đ. Hoàng Hoa Thám, Ngọc Hồ, Ba Đình, Hà Nội"
https://www.google.com/maps/place/Vietcombank/data=!4m7!3m6!1s0x3135ab79711d6ea5:0x954ed67abf63422!8m2!3d21.0181712!4d105.8240622!16s%2Fg%2F11c6yhc71_!19sChIJpW4dcXmrNTERIjT2q2ftVAk?authuser=0&hl=en&rclk=1,Vietcombank,ATM,21.018171,105.824062,"2R9F+7J7 Vietcombank, Ô, P. Hoàng Cầu, Chợ Dừa, Đống Đa, Hà Nội"
https://www.google.com/maps/place/Vietcombank/data=!4m7!3m6!1s0x3135acff3bc357a1:0xc0577ac07a056004!8m2!3d20.9681854!4d105.8271626!16s%2Fg%2F12qf5s36s!19sChIJoVfDO_-sNTERBGAFesB6V8A?authuser=0&hl=en&rclk=1,Vietcombank,ATM,20.968185,105.827163,"XR9G+7VF Vietcombank, Đại Kim, Hoàng Mai, Hà Nội"
https://www.google.com/maps/place/ATM+Vietcombank/data=!4m7!3m6!1s0x3135accb3922710b:0x3ecb41f3150f5ad8!8m2!3d20.9865273!4d105.7830784!16s%2Fg%2F11cspllfcr!19sChIJC3EiOcusNTER2FoPFfNByz4?authuser=0&hl=en&rclk=1,ATM Vietcombank,ATM,20.986527,105.783078,"Euroland T2, P. Mộ Lao, Hà Đông, Hà Nội"
https://www.google.com/maps/place/Vietcombank+C%C3%A1t+Linh/data=!4m7!3m6!1s0x3135abd6a1a44269:0x11c2ebd4da300d82!8m2!3d21.0278015!4d105.8325726!16s%2Fg%2F11tnkyf2wb!19sChIJaUKkodarNTERgg0w2tTrwhE?authuser=0&hl=en&rclk=1,Vietcombank Cát Linh,Bank,21.027801,105.832573,"11b P. Cát Linh, Quốc Tử Giám, Đống Đa, Hà Nội"
https://www.google.com/maps/place/ATM+Vietcombank/data=!4m7!3m6!1s0x313455e39576f9c1:0x72562d9781dd4f47!8m2!3d21.0296351!4d105.7790675!16s%2Fg%2F11sytfpy92!19sChIJwfl2leNVNDERR0_dgZctVnI?authuser=0&hl=en&rclk=1,ATM Vietcombank,ATM,21.029635,105.779067,"12 Đ. Phạm Hùng, Mỹ Đình, Cầu Giấy, Hà Nội"
https://www.google.com/maps/place/Vietcombank+Ch%C6%B0%C6%A1ng+D%C6%B0%C6%A1ng/data=!4m7!3m6!1s0x8dc5bf5a8e88f6c5:0xee641c6add40bd75!8m2!3d21.0379566!4d105.8902985!16s%2Fg%2F11sss97rqf!19sChIJxfaIjlq_xY0Rdb1A3WocZO4?authuser=0&hl=en&rclk=1,Vietcombank Chương Dương,Bank,21.037957,105.890299,
https://www.google.com/maps/place/Vietcombank/data=!4m7!3m6!1s0x3135a9c6f05b677f:0x9d37980642762f0!8m2!3d21.0753113!4d105.9077697!16s%2Fg%2F11btrr1xtv!19sChIJf2db8MapNTER8GInZIB50wk?authuser=0&hl=en&rclk=1,Vietcombank,ATM,21.075311,105.90777,"672 Đ. Ngô Gia Tự, Đức Giang, Long Biên, Hà Nội"
https://www.google.com/maps/place/ATM+Ng%C3%A2n+h%C3%A0ng+Qu%E1%BB%91c+t%E1%BA%BF+-+VIB+Nguy%E1%BB%85n+C%C6%A1+Th%E1%BA%A1ch/data=!4m7!3m6!1s0x313454b8e1f258cf:0xc8b1eac071e280aa!8m2!3d21.0357343!4d105.7666794!16s%2Fg%2F11bccmfwtq!19sChIJz1jy4bhUNDERqoDiccDqscg?authuser=0&hl=en&rclk=1,ATM Ngân hàng Quốc tế - VIB Nguyễn Cơ Thạch,ATM,21.035734,105.766679,"HD Moncity, CT1A-ĐN1, Tòa, P. Nguyễn Cơ Thạch, Mỹ Đình, Nam Từ Liêm, Hà Nội"
https://www.google.com/maps/place/ATM+Vietcombank/data=!4m7!3m6!1s0x3135ab2f1558b753:0xeeb2bd6963986510!8m2!3d21.0305795!4d105.787146!16s%2Fg%2F11fg4mtr0h!19sChIJU7dYFS-rNTEREGWYY2m9su4?authuser=0&hl=en&rclk=1,ATM Vietcombank,ATM,21.030579,105.787146,"2QJP+6VJ ATM Vietcombank, Dịch Vọng Hậu, Cầu Giấy, Hà Nội"
https://www.google.com/maps/place/ATM+Techcombank+Vincom+Nguy%E1%BB%85n+Ch%C3%AD+Thanh/data=!4m7!3m6!1s0x3135ab334d02c179:0xa022c02628d72302!8m2!3d21.02349!4d105.809399!16s%2Fg%2F11dxsstmcj!19sChIJecECTTOrNTERAiPXKCbAIqA?authuser=0&hl=en&rclk=1,ATM Techcombank Vincom Nguyễn Chí Thanh,ATM,21.02349,105.809399,"54A Đ. Nguyễn Chí Thanh, Láng Thượng, Đống Đa, Hà Nội"
https://www.google.com/maps/place/ATM+Vietcombank+-+S%E1%BB%9F+Giao+D%E1%BB%8Bch+Syrena+Tower/data=!4m7!3m6!1s0x3135aa567f29819b:0x754bc82873da5424!8m2!3d21.0637421!4d105.8281617!16s%2Fg%2F1pzy5sfz3!19sChIJm4Epf1aqNTERJFTacyjIS3U?authuser=0&hl=en&rclk=1,ATM Vietcombank - Sở Giao Dịch Syrena Tower,ATM,21.063742,105.828162,"51 Đ. Xuân Diệu, Quảng An, Tây Hồ, Hà Nội 100000"
https://www.google.com/maps/place/Vietcombank+Kosmo+Xu%C3%A2n+La/data=!4m7!3m6!1s0x3135abbdfbd7767b:0xd341603054c1771e!8m2!3d21.0676864!4d105.8012775!16s%2Fg%2F11rtsg3nks!19sChIJe3bX-72rNTERHnfBVDBgQdM?authuser=0&hl=en&rclk=1,Vietcombank Kosmo Xuân La,Bank,21.067686,105.801277,"Tầng 1 tòa nhà Metro thuộc dự án Kosmo Tây Hồ, Bắc Từ Liêm, Hà Nội"
https://www.google.com/maps/place/Ng%C3%A2n+H%C3%A0ng+Vietcombank/data=!4m7!3m6!1s0x3135ac716ddaee5b:0x9e92d1507f190249!8m2!3d21.0003055!4d105.8451432!16s%2Fg%2F11nwc_5nll!19sChIJW-7abXGsNTERSQIZf1DRkp4?authuser=0&hl=en&rclk=1,Ngân Hàng Vietcombank,Savings bank,21.000305,105.845143,"76 P. Trần Đại Nghĩa, Đồng Tâm, Hai Bà Trưng, Hà Nội"
https://www.google.com/maps/place/ATM+VIETCOMBANK/data=!4m7!3m6!1s0x3135ac878dfba1bd:0xb3c6cdde6b047055!8m2!3d20.9996268!4d105.8281656!16s%2Fg%2F11gg_x940x!19sChIJvaH7jYesNTERVXAEa97NxrM?authuser=0&hl=en&rclk=1,ATM VIETCOMBANK,ATM,20.999627,105.828166,"XRXH+V73 ATM VIETCOMBANK, Khương Mai, Thanh Xuân, Hà Nội"
https://www.google.com/maps/place/ATM+Techcombank+Ho%C3%A0ng+Qu%E1%BB%91c+Vi%E1%BB%87t/data=!4m7!3m6!1s0x3135ab249ae6dcef:0x51a56e88ff0ee47!8m2!3d21.0458677!4d105.7917779!16s%2Fg%2F11gtz6r83m!19sChIJ79zmmiSrNTERR-7wj-hWGgU?authuser=0&hl=en&rclk=1,ATM Techcombank Hoàng Quốc Việt,ATM,21.045868,105.791778,"387 Hoàng Quốc Việt, Nghĩa Tân, Cầu Giấy, Hà Nội"
https://www.google.com/maps/place/ATM+Orient+Commercial+Joint+Stock+Bank+%28OCB%29+-+Thang+Long/data=!4m7!3m6!1s0x3135abed2d8a238b:0xd15ba8a2e9312c35!8m2!3d21.0210091!4d105.8527696!16s%2Fg%2F11btlv28s6!19sChIJiyOKLe2rNTERNSwx6aKoW9E?authuser=0&hl=en&rclk=1,ATM Orient Commercial Joint Stock Bank (OCB) - Thang Long,ATM,21.021009,105.85277,"Tòa Nhà 66A, Phố Trần Hưng Đạo, Quận Hoàn Kiếm, Hàng Bài, Hoàn Kiếm, Hà Nội"
https://www.google.com/maps/place/ATM+Ng%C3%A2n+H%C3%A0ng+Ph%C6%B0%C6%A1ng+Nam+-+Ho%C3%A0ng+Hoa+Th%C3%A1m/data=!4m7!3m6!1s0x3135ab0fb4b1e5c5:0x5341a21598ead830!8m2!3d21.0423376!4d105.8191192!16s%2Fg%2F11b6dq1y0t!19sChIJxeWxtA-rNTERMNjqmBWiQVM?authuser=0&hl=en&rclk=1,ATM Ngân Hàng Phương Nam - Hoàng Hoa Thám,ATM,21.042338,105.819119,"Số 229, Đường Hoàng Hoa Thám, Phường Liễu Giai, Quận Ba Đình, Thuỵ Khuê, Tây Hồ, Hà Nội"
https://www.google.com/maps/place/Vietcombank+ATM/data=!4m7!3m6!1s0x3135acceec1e8735:0xdfc474ac4b97464e!8m2!3d20.9824294!4d105.7900541!16s%2Fg%2F11bwpv2rvf!19sChIJNYce7M6sNTERTkaXS6x0xN8?authuser=0&hl=en&rclk=1,Vietcombank ATM,ATM,20.982429,105.790054,"XQJR+X2F Vietcombank ATM, P. Nguyễn Văn Lộc, Khu đô thị Bắc Hà, Hà Đông, Hà Nội"
https://www.google.com/maps/place/Atm+Vietcombank/data=!4m7!3m6!1s0x31345329bf262355:0x401e5c38e042561b!8m2!3d20.9701846!4d105.7740999!16s%2Fg%2F11fnwj11g1!19sChIJVSMmvylTNDERG1ZC4DhcHkA?authuser=0&hl=en&rclk=1,Atm Vietcombank,ATM,20.970185,105.7741,"80 Đ. Quang Trung, P. Quang Trung, Hà Đông, Hà Nội"
https://www.google.com/maps/place/Vietcombank+-+Atm/data=!4m7!3m6!1s0x3134532bdba67487:0x96bccc1bdf565072!8m2!3d20.9720599!4d105.7766349!16s%2Fg%2F11b7st_mlt!19sChIJh3Sm2ytTNDERclBW3xvMvJY?authuser=0&hl=en&rclk=1,Vietcombank - Atm,ATM,20.97206,105.776635,"10 Đ. Quang Trung, P. Nguyễn Trãi, Hà Đông, Hà Nội"
https://www.google.com/maps/place/Ng%C3%A2n+H%C3%A0ng+Tmcp+Ngo%E1%BA%A1i+Th%C6%B0%C6%A1ng+Vi%E1%BB%87t+Nam+%28Vietcombank%29/data=!4m7!3m6!1s0x3135abacfcc1ef1b:0xfaafca55b67c5b95!8m2!3d21.052691!4d105.8373913!16s%2Fg%2F1th60vyd!19sChIJG-_B_KyrNTERlVt8tlXKr_o?authuser=0&hl=en&rclk=1,Ngân Hàng Tmcp Ngoại Thương Việt Nam (Vietcombank),Bank,21.052691,105.837391,"62 Đ. Yên Phụ, Yên Phụ, Tây Hồ, Hà Nội"
https://www.google.com/maps/place/MSB+H%E1%BB%93+G%C6%B0%C6%A1m/data=!4m7!3m6!1s0x3135abbe2ec623bf:0x2b8352f55ee5b8c2!8m2!3d21.0311839!4d105.8491406!16s%2Fg%2F11cs1kxjg3!19sChIJvyPGLr6rNTERwrjlXvVSgys?authuser=0&hl=en&rclk=1,MSB Hồ Gươm,Financial institution,21.031184,105.849141,"Số 06 P. Hàng Trống, Hàng Trống, Hoàn Kiếm, Hà Nội 100000"
https://www.google.com/maps/place/Ng%C3%A2n+h%C3%A0ng+TMCP+Ngo%E1%BA%A1i+th%C6%B0%C6%A1ng+Vi%E1%BB%87t+Nam+-+Chi+nh%C3%A1nh+Ho%C3%A0ng+Mai+-+PGD+L%C3%B2+%C4%90%C3%BAc/data=!4m7!3m6!1s0x3135ab49e43450ef:0xb851fc433d707be1!8m2!3d21.0104001!4d105.8600351!16s%2Fg%2F11qmbjyp97!19sChIJ71A05EmrNTER4XtwPUP8Ubg?authuser=0&hl=en&rclk=1,Ngân hàng TMCP Ngoại thương Việt Nam - Chi nhánh Hoàng Mai - PGD Lò Đúc,Savings bank,21.0104,105.860035,"Số 222 Phố, P. Lò Đúc, Đống Mác, Hai Bà Trưng, Hà Nội"
https://www.google.com/maps/place/Vietcombank/data=!4m7!3m6!1s0x3135acc6c5937b91:0x8505d41e3855669d!8m2!3d20.9853049!4d105.7988591!16s%2Fg%2F11h9_qc0_4!19sChIJkXuTxcasNTERnWZVOB7UBYU?authuser=0&hl=en&rclk=1,Vietcombank,ATM,20.985305,105.798859,"XQPX+4GH Vietcombank, Triều Khúc, Thanh Xuân, Hà Nội"
https://www.google.com/maps/place/Vietcombank+-+Ng%C3%A2n+h%C3%A0ng+Ngo%E1%BA%A1i+th%C6%B0%C6%A1ng+Vi%E1%BB%87t+Nam/data=!4m7!3m6!1s0x3135ad006c4248d9:0x20702edfb5370ea3!8m2!3d21.0000469!4d105.8283876!16s%2Fg%2F11vqn27x9s!19sChIJ2UhCbACtNTERow43td8ucCA?authuser=0&hl=en&rclk=1,Vietcombank - Ngân hàng Ngoại thương Việt Nam,Bank,21.000047,105.828388,"Toà Nhà Artemis, 3 P. Lê Trọng Tấn, Khương Mai, Thanh Xuân, Hà Nội 100000"
https://www.google.com/maps/place/ATM+Vietcombank+-+Ph%C3%B2ng+Giao+D%E1%BB%8Bch+S%E1%BB%91+9/data=!4m7!3m6!1s0x3135ac879bac94dd:0x6b839bc1f46b8206!8m2!3d21.000273!4d105.8280237!16s%2Fg%2F11d_db3lz6!19sChIJ3ZSsm4esNTERBoJr9MGbg2s?authuser=0&hl=en&rclk=1,ATM Vietcombank - Phòng Giao Dịch Số 9,Bank,21.000273,105.828024,"Tầng 1 Artemis, Số 3 P. Lê Trọng Tấn, Khương Mai, Thanh Xuân, Hà Nội"
https://www.google.com/maps/place/ATM+Techcombank+Royal+City+s%E1%BB%91+2/data=!4m7!3m6!1s0x3135adc47bd31d29:0xe2e8ac3b6f244f24!8m2!3d21.0007256!4d105.8160504!16s%2Fg%2F11gtz6vkzm!19sChIJKR3Te8StNTERJE8kbzus6OI?authuser=0&hl=en&rclk=1,ATM Techcombank Royal City số 2,ATM,21.000726,105.81605,"72A Đ. Nguyễn Trãi, Thượng Đình, Thanh Xuân, Hà Nội"
https://www.google.com/maps/place/ATM+Vietcombank+-+C%C3%B4ng+Ty+C%C6%A1+Kh%C3%AD+%C4%90%C3%B4ng+Anh/data=!4m7!3m6!1s0x31350116ff0848eb:0xaf9e3cd4cac2490c!8m2!3d21.149237!4d105.8462207!16s%2Fg%2F1pzrpd_f8!19sChIJ60gI_xYBNTERDEnCytQ8nq8?authuser=0&hl=en&rclk=1,ATM Vietcombank - Công Ty Cơ Khí Đông Anh,ATM,21.149237,105.846221,"4RXW+MFX ATM Vietcombank - Công Ty Cơ Khí Đông Anh, Đông Anh, Hà Nội"
https://www.google.com/maps/place/Vietcombank+-+Atm/data=!4m7!3m6!1s0x3134533771f2bbc7:0xb117f347ff28cd81!8m2!3d20.9830679!4d105.7722767!16s%2Fg%2F11h1rs1l4h!19sChIJx7vycTdTNDERgc0o_0fzF7E?authuser=0&hl=en&rclk=1,Vietcombank - Atm,ATM,20.983068,105.772277,"XQMC+6WC Vietcombank - Atm, Vạn Phúc, Hà Đông, Hà Nội"
https://www.google.com/maps/place/ATM+PVcomBank/data=!4m7!3m6!1s0x3135adbe6c23d75f:0x33c9da4379289a70!8m2!3d20.9904443!4d105.8449804!16s%2Fg%2F11sdsj_bnq!19sChIJX9cjbL6tNTERcJooeUPayTM?authuser=0&hl=en&rclk=1,ATM PVcomBank,ATM,20.990444,105.84498,"65 P. Nguyễn An Ninh, Tương Mai, Hoàng Mai, Hà Nội"
https://www.google.com/maps/place/Vietcombank+ecopark/data=!4m7!3m6!1s0x3135af2d003bcf29:0x80243320de3d3f4c!8m2!3d20.9503409!4d105.9419819!16s%2Fg%2F11g1kt735b!19sChIJKc87AC2vNTERTD893iAzJIA?authuser=0&hl=en&rclk=1,Vietcombank ecopark,ATM,20.950341,105.941982,"136A 137A, Khu đô thị Ecopark, Văn Giang, Hưng Yên"
https://www.google.com/maps/place/ATM+Vietinbank/data=!4m7!3m6!1s0x3135ac0446ac383d:0x20965014529674d8!8m2!3d20.9982553!4d105.8685084!16s%2Fg%2F11ggsmy6f2!19sChIJPTisRgSsNTER2HSWUhRQliA?authuser=0&hl=en&rclk=1,ATM Vietinbank,ATM,20.998255,105.868508,"488 P. Minh Khai, Vĩnh Phú, Hai Bà Trưng, Hà Nội"
https://www.google.com/maps/place/Ng%C3%A2n+H%C3%A0ng+Tmcp+S%C3%A0i+G%C3%B2n+-+H%C3%A0+N%E1%BB%99i+%28+Shb+Bank%29/data=!4m7!3m6!1s0x3135abbfc179e827:0xc0fbce19dea3f215!8m2!3d21.0317888!4d105.8506168!16s%2Fg%2F1jkwb6lbv!19sChIJJ-h5wb-rNTERFfKj3hnO-8A?authuser=0&hl=en&rclk=1,Ngân Hàng Tmcp Sài Gòn - Hà Nội ( Shb Bank),Bank,21.031789,105.850617,"8 Ng. Hàng Hành, Hàng Trống, Hoàn Kiếm, Hà Nội"
https://www.google.com/maps/place/ATM+Vietcombank/data=!4m7!3m6!1s0x3135ab92cdcd90ab:0xca0d336586570fe!8m2!3d21.0207823!4d105.8523434!16s%2Fg%2F1jkwctbl9!19sChIJq5DNzZKrNTER_nBlWDbToAw?authuser=0&hl=en&rclk=1,ATM Vietcombank,ATM,21.020782,105.852343,"49 P. Hàng Bài, Hàng Bài, Hoàn Kiếm, Hà Nội"
https://www.google.com/maps/place/Vietcombank+-+Atm/data=!4m7!3m6!1s0x3135a8a6035cf83f:0x449882a93992d0c!8m2!3d21.0070298!4d105.9635391!16s%2Fg%2F1hc21v5r8!19sChIJP_hcA6aoNTERDC2ZkyqISQQ?authuser=0&hl=en&rclk=1,Vietcombank - Atm,ATM,21.00703,105.963539,"2X47+RC7 Vietcombank - Atm, Đường Không Tên, Dương Xá, Gia Lâm, Hà Nội"
